Date,Open,High,Low,Close,Adj Close,Volume
2021-05-16,3641.83,3878.9,3350.95,3587.51,3587.51,47359478734
2021-05-17,3581.34,3587.77,3129.01,3282.4,3282.4,54061732774
2021-05-18,3276.87,3562.47,3246.4,3380.07,3380.07,40416525218
2021-05-19,3382.66,3437.94,1952.46,2460.68,2460.68,84482912776
2021-05-20,2439.64,2993.15,2170.23,2784.29,2784.29,67610826680
2021-05-21,2772.34,2938.21,2113.35,2430.62,2430.62,53774070802
2021-05-22,2436.01,2483.98,2168.12,2295.71,2295.71,42089937660
2021-05-23,2298.37,2384.41,1737.47,2109.58,2109.58,56005721977
2021-05-24,2099.94,2672.6,2090.64,2643.59,2643.59,53697121740
2021-05-25,2649.03,2750.53,2394.36,2706.63,2706.63,49558333256
2021-05-26,2707.05,2911.74,2652.09,2888.7,2888.7,42499766020
2021-05-27,2888.75,2888.75,2642.61,2736.49,2736.49,33373635283
2021-05-28,2742.47,2761.36,2336.36,2419.91,2419.91,39999114805
2021-05-29,2414.07,2566.94,2208.49,2279.51,2279.51,33773720220
2021-05-30,2278.29,2472.19,2188.83,2390.31,2390.31,25876619428
2021-05-31,2387.2,2715.85,2279.51,2714.95,2714.95,31007383150
2021-06-01,2707.56,2739.74,2531.16,2633.52,2633.52,27363223090
2021-06-02,2634.46,2801.39,2555.4,2706.12,2706.12,27723267359
2021-06-03,2708.38,2891.25,2667.68,2855.13,2855.13,30038207402
2021-06-04,2857.17,2857.17,2562.64,2688.2,2688.2,34173841611
2021-06-05,2691.62,2817.48,2558.23,2630.58,2630.58,30496672724
2021-06-06,2629.75,2743.44,2616.16,2715.09,2715.09,25311639414
2021-06-07,2713.05,2845.19,2584.0,2590.26,2590.26,30600111277
2021-06-08,2594.6,2620.85,2315.55,2517.44,2517.44,41909736778
2021-06-09,2510.2,2625.07,2412.2,2608.27,2608.27,36075832186
2021-06-10,2611.14,2619.96,2435.4,2471.52,2471.52,28753626390
2021-06-11,2472.86,2495.41,2326.87,2353.77,2353.77,24832564195
2021-06-12,2354.75,2447.23,2265.76,2372.48,2372.48,25724364410
2021-06-13,2372.69,2547.37,2312.64,2508.39,2508.39,27092945370
2021-06-14,2508.77,2606.43,2469.39,2537.89,2537.89,26964576331
2021-06-15,2587.76,2639.23,2515.15,2610.94,2610.94,29005279219
2021-06-16,2544.86,2554.63,2354.35,2367.66,2367.66,24101926180
2021-06-17,2367.31,2457.18,2312.3,2372.0,2372.0,21871633186
2021-06-18,2374.59,2377.2,2147.31,2231.73,2231.73,22752818388
2021-06-19,2235.16,2278.42,2168.89,2178.5,2178.5,18765854896
2021-06-20,2171.34,2275.38,2049.96,2246.36,2246.36,22535930423
2021-06-21,2245.32,2259.46,1867.19,1888.45,1888.45,33745173825
2021-06-22,1886.67,1993.16,1707.6,1874.95,1874.95,35547251725
2021-06-23,1878.62,2043.53,1827.57,1989.74,1989.74,28408659206
2021-06-24,1968.96,2032.34,1887.43,1988.46,1988.46,20272845769
2021-06-25,1989.22,2017.76,1794.4,1813.22,1813.22,22774334998
2021-06-26,1810.88,1850.18,1719.56,1829.24,1829.24,20637542361
2021-06-27,1831.0,1979.96,1811.25,1978.89,1978.89,19885474742
2021-06-28,1981.39,2139.81,1963.62,2079.66,2079.66,25514602841
2021-06-29,2083.45,2242.24,2076.24,2160.77,2160.77,24815124419
2021-06-30,2164.22,2282.99,2090.76,2274.55,2274.55,25828056268
2021-07-01,2274.4,2274.4,2081.08,2113.61,2113.61,29061701793
2021-07-02,2109.89,2155.6,2021.82,2150.04,2150.04,31796212554
2021-07-03,2150.83,2237.57,2117.59,2226.11,2226.11,17433361641
2021-07-04,2226.55,2384.29,2190.84,2321.72,2321.72,18787107473
2021-07-05,2321.92,2321.92,2163.04,2198.58,2198.58,20103794829
2021-07-06,2197.92,2346.29,2197.92,2324.68,2324.68,20891861314
2021-07-07,2323.21,2403.77,2298.03,2315.16,2315.16,22398345285
2021-07-08,2317.95,2324.01,2089.41,2120.03,2120.03,23188123689
2021-07-09,2115.57,2185.38,2051.07,2146.69,2146.69,23029574602
2021-07-10,2147.0,2190.12,2081.92,2111.4,2111.4,17581542471
2021-07-11,2110.88,2172.65,2083.8,2139.66,2139.66,14705386138
2021-07-12,2140.51,2167.71,2011.02,2036.72,2036.72,17768129077
2021-07-13,2034.1,2040.69,1922.58,1940.08,1940.08,16621628658
2021-07-14,1941.17,2015.11,1869.22,1994.33,1994.33,17342819679
2021-07-15,1994.71,2037.74,1883.27,1911.18,1911.18,15688092552
2021-07-16,1916.6,1959.7,1853.59,1880.38,1880.38,14884569147
2021-07-17,1876.88,1917.6,1855.59,1898.83,1898.83,13364282076
2021-07-18,1900.19,1988.34,1883.01,1895.55,1895.55,13791868728
2021-07-19,1893.05,1916.12,1807.91,1817.3,1817.3,14157735481
2021-07-20,1819.08,1837.0,1722.05,1787.51,1787.51,17368597636
2021-07-21,1786.28,2025.68,1759.02,1990.97,1990.97,21253359756
2021-07-22,1994.82,2044.12,1954.3,2025.2,2025.2,17495480331
2021-07-23,2025.11,2129.44,2000.44,2124.78,2124.78,16200392492
2021-07-24,2123.96,2197.65,2107.32,2189.22,2189.22,16057446601
2021-07-25,2187.15,2194.44,2108.83,2191.37,2191.37,14566483636
2021-07-26,2191.31,2428.82,2177.33,2233.37,2233.37,29614324233
2021-07-27,2230.2,2316.95,2154.73,2298.33,2298.33,23067480378
2021-07-28,2302.08,2341.78,2250.91,2296.55,2296.55,18991302378
2021-07-29,2299.01,2396.45,2273.4,2380.96,2380.96,16313373113
2021-07-30,2382.55,2469.7,2322.34,2466.96,2466.96,20212848934
2021-07-31,2461.58,2551.16,2423.82,2536.21,2536.21,18001710283
2021-08-01,2530.46,2695.43,2520.93,2561.85,2561.85,22697987055
2021-08-02,2557.77,2665.73,2511.38,2610.15,2610.15,22162754104
2021-08-03,2609.41,2630.31,2449.35,2502.35,2502.35,22696753413
2021-08-04,2508.54,2764.44,2463.47,2724.62,2724.62,25038698173
2021-08-05,2725.67,2840.43,2540.68,2827.33,2827.33,31057928075
2021-08-06,2827.5,2944.9,2727.79,2890.94,2890.94,26528577879
2021-08-07,2891.71,3170.23,2868.54,3157.24,3157.24,33081467129
2021-08-08,3161.23,3184.6,2951.75,3013.73,3013.73,28433638008
2021-08-09,3012.89,3185.7,2900.93,3167.86,3167.86,31983260936
2021-08-10,3163.05,3228.94,3059.23,3141.69,3141.69,27605221710
2021-08-11,3142.83,3269.21,3122.92,3164.25,3164.25,26729035052
2021-08-12,3164.18,3236.31,2984.17,3043.41,3043.41,25403699845
2021-08-13,3049.0,3324.67,3037.68,3322.21,3322.21,23868866254
2021-08-14,3322.76,3329.28,3214.52,3265.44,3265.44,19860862133
2021-08-15,3266.28,3320.08,3117.79,3310.5,3310.5,22166205051
2021-08-16,3309.42,3333.99,3139.78,3156.51,3156.51,23080039949
2021-08-17,3149.38,3288.81,2996.47,3014.85,3014.85,25509056745
2021-08-18,3011.96,3124.98,2959.03,3020.09,3020.09,21539248425
2021-08-19,3019.13,3184.44,2963.15,3182.7,3182.7,19546290360
2021-08-20,3182.16,3298.25,3178.1,3286.94,3286.94,20885619828
2021-08-21,3286.93,3307.35,3209.87,3226.08,3226.08,18113977628
2021-08-22,3226.23,3272.73,3142.01,3242.12,3242.12,15983278460
2021-08-23,3241.36,3373.38,3235.85,3319.26,3319.26,20511110509
2021-08-24,3324.86,3358.69,3154.12,3172.46,3172.46,20131028906
2021-08-25,3174.27,3248.73,3086.11,3224.92,3224.92,18902728235
2021-08-26,3228.75,3249.66,3060.23,3100.33,3100.33,17405668117
2021-08-27,3096.41,3281.84,3064.49,3270.6,3270.6,18489602004
2021-08-28,3275.1,3284.85,3217.4,3244.4,3244.4,13709633698
2021-08-29,3246.77,3283.24,3158.84,3227.0,3227.0,13296586731
2021-08-30,3227.19,3346.58,3151.44,3224.37,3224.37,19306924485
2021-08-31,3227.76,3466.99,3195.22,3433.73,3433.73,27280502987
2021-09-01,3430.76,3836.87,3387.41,3834.83,3834.83,30070890104
2021-09-02,3825.03,3830.71,3726.75,3790.99,3790.99,24387397330
2021-09-03,3787.49,4022.47,3712.68,3940.61,3940.61,26207765094
2021-09-04,3937.91,3969.45,3837.93,3887.83,3887.83,20806963328
2021-09-05,3886.33,3979.19,3838.49,3952.13,3952.13,18371468576
2021-09-06,3951.52,3968.43,3868.99,3928.38,3928.38,18674691198
2021-09-07,3926.53,3945.31,3062.22,3426.39,3426.39,39131346397
2021-09-08,3428.38,3559.12,3224.76,3497.32,3497.32,31738430771
2021-09-09,3452.55,3562.99,3400.52,3427.34,3427.34,24118055831
2021-09-10,3425.56,3512.57,3157.06,3211.51,3211.51,22355974097
2021-09-11,3209.03,3346.53,3208.96,3270.28,3270.28,18627122934
2021-09-12,3270.29,3462.47,3235.11,3410.13,3410.13,16810411424
2021-09-13,3407.47,3426.5,3121.51,3285.51,3285.51,22721552948
2021-09-14,3286.32,3429.17,3273.63,3429.17,3429.17,19125420848
2021-09-15,3431.22,3615.28,3365.91,3615.28,3615.28,17548551804
2021-09-16,3613.07,3673.31,3489.81,3571.29,3571.29,20093903064
2021-09-17,3569.57,3589.31,3356.45,3398.54,3398.54,17722363229
2021-09-18,3397.42,3540.81,3371.89,3432.02,3432.02,15995220233
2021-09-19,3433.29,3448.32,3286.17,3329.45,3329.45,14257609743
2021-09-20,3329.67,3343.33,2940.84,2958.99,2958.99,27371684581
2021-09-21,2977.31,3101.7,2676.41,2764.43,2764.43,30405062665
2021-09-22,2763.21,3089.08,2741.44,3077.87,3077.87,23742102645
2021-09-23,3077.97,3173.54,3038.1,3155.52,3155.52,18516291047
2021-09-24,3154.56,3159.64,2747.34,2931.67,2931.67,25595422789
2021-09-25,2930.88,2968.99,2818.97,2925.57,2925.57,18932786754
2021-09-26,2926.34,3114.86,2744.58,3062.27,3062.27,21172766310
2021-09-27,3065.84,3163.67,2932.69,2934.14,2934.14,19164053681
2021-09-28,2928.96,2970.77,2793.36,2807.3,2807.3,16895079070
2021-09-29,2809.3,2946.88,2786.99,2853.14,2853.14,15763456158
2021-09-30,2852.56,3046.52,2840.29,3001.68,3001.68,17661065099
2021-10-01,3001.13,3329.85,2978.65,3307.52,3307.52,22307625573
2021-10-02,3308.87,3464.84,3260.03,3391.69,3391.69,19202671704
2021-10-03,3390.77,3484.61,3348.12,3418.36,3418.36,15516566862
2021-10-04,3418.78,3434.78,3283.45,3380.09,3380.09,17747154101
2021-10-05,3381.78,3541.45,3365.82,3518.52,3518.52,16632591670
2021-10-06,3516.57,3622.55,3354.47,3580.56,3580.56,21855226591
2021-10-07,3576.81,3650.01,3479.91,3587.97,3587.97,19090322927
2021-10-08,3587.83,3667.96,3547.83,3563.76,3563.76,16222029488
2021-10-09,3560.0,3628.24,3544.64,3575.72,3575.72,12707036942
2021-10-10,3575.02,3603.24,3414.97,3425.85,3425.85,16171746693
2021-10-11,3419.73,3622.29,3385.76,3545.35,3545.35,18579189588
2021-10-12,3546.48,3546.48,3407.34,3492.57,3492.57,18109578443
2021-10-13,3492.75,3607.74,3417.6,3606.2,3606.2,16211275589
2021-10-14,3604.96,3819.26,3590.28,3786.01,3786.01,19443499909
2021-10-15,3790.15,3895.47,3735.36,3862.63,3862.63,20966841512
2021-10-16,3865.67,3962.45,3805.89,3830.38,3830.38,16578095629
2021-10-17,3829.86,3914.9,3660.72,3847.1,3847.1,15908090346
2021-10-18,3847.73,3888.21,3686.75,3748.76,3748.76,17386204158
2021-10-19,3747.16,3883.93,3736.78,3877.65,3877.65,15998757133
2021-10-20,3877.73,4167.47,3833.29,4155.99,4155.99,20338319988
2021-10-21,4161.71,4366.09,4032.48,4054.32,4054.32,28220661820
2021-10-22,4055.69,4162.98,3908.34,3970.18,3970.18,19432937968
2021-10-23,3971.36,4171.66,3944.63,4171.66,4171.66,14781537792
2021-10-24,4171.86,4185.73,3967.12,4087.9,4087.9,14978083638
2021-10-25,4084.43,4236.67,4072.03,4217.88,4217.88,15995727040
2021-10-26,4217.34,4289.13,4106.82,4131.1,4131.1,17157714562
2021-10-27,4132.17,4299.15,3930.26,3930.26,3930.26,26219530404
2021-10-28,3924.82,4293.15,3905.71,4287.32,4287.32,25958154575
2021-10-29,4288.69,4455.74,4271.71,4414.75,4414.75,22967641914
2021-10-30,4414.24,4426.85,4252.49,4325.65,4325.65,14615490626
2021-10-31,4322.74,4394.45,4179.02,4288.07,4288.07,17498160238
2021-11-01,4288.22,4377.32,4160.97,4324.63,4324.63,17985288261
2021-11-02,4322.5,4599.95,4288.69,4584.8,4584.8,20794448222
2021-11-03,4589.68,4664.91,4462.98,4607.19,4607.19,21220463155
2021-11-04,4604.68,4606.52,4426.62,4537.32,4537.32,18415244464
2021-11-05,4537.42,4570.9,4447.49,4486.24,4486.24,15086003586
2021-11-06,4482.65,4531.0,4334.97,4521.58,4521.58,14429076700
2021-11-07,4523.98,4640.92,4510.98,4620.55,4620.55,13541376033
2021-11-08,4619.65,4822.36,4619.65,4812.09,4812.09,19290896267
2021-11-09,4810.07,4837.59,4718.04,4735.07,4735.07,20834172627
2021-11-10,4733.36,4859.5,4485.09,4636.17,4636.17,22748160545
2021-11-11,4635.45,4778.06,4580.99,4730.38,4730.38,17933201129
2021-11-12,4724.31,4808.74,4510.92,4667.12,4667.12,18316060208
2021-11-13,4666.72,4702.12,4582.18,4651.46,4651.46,14457436261
2021-11-14,4648.63,4689.84,4516.94,4626.36,4626.36,12172962219
2021-11-15,4627.09,4764.64,4546.6,4557.5,4557.5,16275851299
2021-11-16,4570.48,4891.7,4144.33,4216.37,4216.37,27417502801
2021-11-17,4213.91,4300.31,4107.13,4287.59,4287.59,22183461850
2021-11-18,4287.8,4343.56,3959.23,4000.65,4000.65,21383250893
2021-11-19,3995.73,4311.71,3982.92,4298.31,4298.31,20626269711
2021-11-20,4298.35,4434.39,4209.24,4409.93,4409.93,15448261277
2021-11-21,4412.2,4422.49,4255.46,4269.73,4269.73,14094831413
2021-11-22,4266.51,4302.02,4033.57,4088.46,4088.46,19752218877
2021-11-23,4089.68,4385.48,4069.77,4340.76,4340.76,22133497059
2021-11-24,4340.04,4376.88,4176.18,4239.98,4239.98,21838037128
2021-11-25,4271.39,4550.52,4249.77,4274.74,4274.74,18705358318
2021-11-26,4522.21,4550.84,3933.51,4030.91,4030.91,26281795488
2021-11-27,4043.0,4187.68,4033.51,4096.91,4096.91,16515693874
2021-11-28,4101.65,4297.92,3989.97,4294.45,4294.45,15953126340
2021-11-29,4296.95,4460.85,4284.5,4445.1,4445.1,19086475837
2021-11-30,4447.77,4753.27,4358.07,4631.48,4631.48,28626354111
2021-12-01,4623.68,4780.73,4530.27,4586.99,4586.99,27634826695
2021-12-02,4586.33,4628.92,4441.51,4511.3,4511.3,21502671027
2021-12-03,4514.36,4647.29,4100.15,4220.71,4220.71,25879591528
2021-12-04,4227.76,4242.73,3525.49,4119.59,4119.59,38478999182
2021-12-05,4119.63,4246.92,4040.22,4198.32,4198.32,25533062707
2021-12-06,4199.0,4375.52,3930.81,4358.74,4358.74,28229518513
2021-12-07,4358.59,4428.59,4264.32,4315.06,4315.06,22366213354
2021-12-08,4311.67,4453.11,4234.54,4439.36,4439.36,18704315119
2021-12-09,4433.02,4482.31,4078.84,4119.82,4119.82,22296131874
2021-12-10,4113.59,4227.11,3897.77,3908.5,3908.5,28014595631
2021-12-11,3909.67,4095.65,3846.05,4084.45,4084.45,19131502454
2021-12-12,4084.81,4173.61,3993.06,4134.45,4134.45,14057603914
2021-12-13,4136.36,4145.96,3680.61,3784.23,3784.23,23999841386
2021-12-14,3782.82,3866.63,3700.1,3745.44,3745.44,23836759957
2021-12-15,3862.25,4086.37,3664.72,4018.39,4018.39,26411188833
2021-12-16,4020.42,4110.37,3956.06,3962.47,3962.47,19825531254
2021-12-17,3959.01,3992.79,3711.42,3879.49,3879.49,23143541098
2021-12-18,3880.29,3993.83,3774.61,3960.86,3960.86,19530895889
2021-12-19,3960.87,4018.66,3894.4,3922.59,3922.59,16167785597
2021-12-20,3923.7,3980.1,3759.4,3933.84,3933.84,21589690675
2021-12-21,3938.46,4058.82,3918.84,4020.26,4020.26,16388555198
2021-12-22,4018.7,4073.79,3947.69,3982.1,3982.1,13921756199
2021-12-23,3981.96,4149.03,3897.23,4108.02,4108.02,18007273742
2021-12-24,4111.35,4134.11,4029.06,4047.98,4047.98,12769090623
2021-12-25,4049.78,4138.56,4027.93,4093.28,4093.28,10894785525
2021-12-26,4094.15,4105.02,4013.03,4067.33,4067.33,11197244172
2021-12-27,4064.75,4126.0,4033.49,4037.55,4037.55,11424360002
2021-12-28,4037.54,4037.54,3769.28,3800.89,3800.89,17299472803
2021-12-29,3797.44,3827.98,3612.8,3628.53,3628.53,15722555672
2021-12-30,3632.22,3767.56,3595.2,3713.85,3713.85,12925377999
2021-12-31,3713.43,3807.29,3636.87,3682.63,3682.63,14157285268
2022-01-01,3683.05,3769.92,3682.29,3769.7,3769.7,9776191466
2022-01-02,3769.3,3836.16,3727.36,3829.56,3829.56,9881471548
2022-01-03,3829.54,3836.2,3698.05,3761.38,3761.38,12080777893
2022-01-04,3761.36,3876.79,3723.35,3794.06,3794.06,14030925983
2022-01-05,3794.27,3842.06,3456.75,3550.39,3550.39,18061338502
2022-01-06,3549.71,3549.71,3335.38,3418.41,3418.41,24293791313
2022-01-07,3417.84,3420.46,3117.38,3193.21,3193.21,24494179209
2022-01-08,3193.5,3240.3,3020.88,3091.97,3091.97,16037732700
2022-01-09,3091.7,3206.79,3075.91,3157.75,3157.75,12334683863
2022-01-10,3157.57,3177.21,2947.68,3083.1,3083.1,19535744145
2022-01-11,3082.99,3247.51,3061.14,3238.11,3238.11,15211447193
2022-01-12,3238.45,3401.22,3216.72,3372.26,3372.26,16662871689
2022-01-13,3372.1,3396.97,3247.92,3248.29,3248.29,15294466275
2022-01-14,3248.65,3330.77,3203.82,3310.0,3310.0,13562957230
2022-01-15,3309.84,3364.54,3278.67,3330.53,3330.53,9619999078
2022-01-16,3330.39,3376.4,3291.56,3350.92,3350.92,9505934874
2022-01-17,3350.95,3355.82,3157.22,3212.3,3212.3,12344309617
2022-01-18,3212.29,3236.02,3096.12,3164.03,3164.03,13024154091
2022-01-19,3163.85,3171.16,3055.21,3095.83,3095.83,13187424144
2022-01-20,3095.27,3265.34,3000.91,3001.12,3001.12,10645922764
2022-01-21,3002.96,3029.08,2496.81,2557.93,2557.93,26796291874
2022-01-22,2561.15,2615.25,2330.25,2405.18,2405.18,27369692036
2022-01-23,2406.92,2542.14,2381.52,2535.04,2535.04,16481489511
2022-01-24,2535.89,2537.21,2172.3,2440.35,2440.35,28220804648
2022-01-25,2440.39,2498.51,2359.38,2455.94,2455.94,16179776932
2022-01-26,2455.58,2705.78,2417.68,2468.03,2468.03,21229909340
2022-01-27,2467.19,2510.45,2328.45,2423.0,2423.0,16126522783
2022-01-28,2421.65,2548.78,2367.83,2547.09,2547.09,14666227351
2022-01-29,2546.59,2627.61,2526.99,2597.08,2597.08,11172062661
2022-01-30,2598.56,2631.41,2550.46,2603.47,2603.47,9501221177
2022-01-31,2603.26,2697.74,2489.07,2688.28,2688.28,13778234614
2022-02-01,2687.9,2802.32,2682.62,2792.12,2792.12,13194846235
2022-02-02,2791.96,2802.21,2630.12,2682.85,2682.85,13876301217
2022-02-03,2682.23,2712.48,2587.78,2679.16,2679.16,12755505065
2022-02-04,2681.06,2983.59,2675.44,2983.59,2983.59,18987223729
2022-02-05,2984.45,3054.13,2966.78,3014.65,3014.65,13102093957
2022-02-06,3014.96,3061.26,2965.43,3057.48,3057.48,9466018022
2022-02-07,3057.42,3182.53,3002.93,3142.47,3142.47,15197063785
2022-02-08,3143.01,3219.47,3038.38,3122.61,3122.61,17136080906
2022-02-09,3121.18,3263.16,3063.16,3239.46,3239.46,13951308490
2022-02-10,3240.11,3271.32,3070.38,3077.48,3077.48,18629485080
2022-02-11,3077.41,3127.45,2888.71,2927.38,2927.38,16043881065
2022-02-12,2927.39,2980.08,2870.18,2917.36,2917.36,11254355757
2022-02-13,2916.79,2947.78,2845.4,2883.46,2883.46,9054963563
2022-02-14,2880.19,2957.96,2840.26,2933.48,2933.48,12164552172
2022-02-15,2933.73,3185.52,2917.86,3179.88,3179.88,13921257873
2022-02-16,3180.45,3181.62,3055.17,3127.83,3127.83,12352406833
2022-02-17,3126.86,3154.62,2861.85,2881.48,2881.48,15860206214
2022-02-18,2884.34,2937.31,2761.64,2785.73,2785.73,15748173433
2022-02-19,2784.87,2826.35,2707.38,2763.7,2763.7,9774183169
2022-02-20,2763.76,2763.76,2585.95,2628.65,2628.65,11641437834
2022-02-21,2627.67,2752.46,2568.25,2573.82,2573.82,18646392740
2022-02-22,2572.9,2648.92,2510.68,2639.3,2639.3,16360200507
2022-02-23,2639.45,2741.37,2587.41,2590.36,2590.36,13382637240
2022-02-24,2588.17,2689.05,2308.91,2598.07,2598.07,29312342666
2022-02-25,2598.44,2821.97,2579.21,2764.54,2764.54,17208902048
2022-02-26,2764.99,2849.42,2745.01,2781.11,2781.11,11724648351
2022-02-27,2780.5,2831.13,2581.62,2621.8,2621.8,16150857254
2022-02-28,2621.17,2929.18,2586.39,2919.2,2919.2,19266124733
2022-03-01,2919.78,3029.65,2868.94,2972.49,2972.49,18757425786
2022-03-02,2972.47,3026.87,2919.94,2950.12,2950.12,16636517503
2022-03-03,2950.16,2964.67,2797.32,2834.47,2834.47,13091199728
2022-03-04,2834.99,2835.18,2587.75,2617.16,2617.16,14496939024
2022-03-05,2618.47,2679.1,2596.99,2664.83,2664.83,8072368396
2022-03-06,2664.94,2673.64,2555.04,2555.04,2555.04,8872976607
2022-03-07,2555.3,2639.94,2455.59,2497.77,2497.77,14594098731
2022-03-08,2497.72,2618.17,2489.76,2576.75,2576.75,13922922903
2022-03-09,2577.17,2761.8,2573.66,2729.78,2729.78,14173665398
2022-03-10,2729.12,2729.12,2566.19,2608.05,2608.05,13292477213
2022-03-11,2608.27,2664.56,2534.69,2559.56,2559.56,12382419582
2022-03-12,2559.66,2606.44,2559.13,2574.75,2574.75,6532996574
2022-03-13,2573.49,2594.55,2503.89,2518.94,2518.94,8632000379
2022-03-14,2518.49,2604.03,2505.3,2590.7,2590.7,11244398839
2022-03-15,2590.67,2662.33,2515.77,2620.15,2620.15,12861105614
2022-03-16,2620.03,2781.31,2610.76,2772.06,2772.06,17915109769
2022-03-17,2771.96,2826.16,2751.56,2814.85,2814.85,12685265194
2022-03-18,2814.43,2973.62,2774.86,2945.34,2945.34,15830879093
2022-03-19,2944.72,2979.99,2910.8,2946.26,2946.26,11576463120
2022-03-20,2946.55,2956.97,2826.11,2860.46,2860.46,12684727326
2022-03-21,2860.1,2954.56,2838.25,2897.98,2897.98,15206116098
2022-03-22,2897.77,3040.38,2892.54,2973.13,2973.13,16830539230
2022-03-23,2973.15,3036.75,2933.31,3031.07,3031.07,16008767658
2022-03-24,3031.06,3118.39,3012.33,3108.06,3108.06,18070503166
2022-03-25,3108.45,3183.96,3087.49,3106.67,3106.67,17030503831
2022-03-26,3106.41,3146.83,3091.83,3143.18,3143.18,8876420740
2022-03-27,3143.8,3291.58,3130.0,3291.58,3291.58,13431866834
2022-03-28,3292.32,3424.02,3279.03,3336.63,3336.63,20620450770
2022-03-29,3335.02,3470.19,3335.02,3401.99,3401.99,19533323636
2022-03-30,3401.53,3435.29,3349.24,3385.16,3385.16,15302506131
2022-03-31,3385.29,3435.13,3272.93,3281.64,3281.64,17685495686
2022-04-01,3282.58,3467.56,3223.89,3449.55,3449.55,20982988937
2022-04-02,3449.79,3521.28,3442.0,3445.06,3445.06,23571556215
2022-04-03,3444.81,3573.96,3421.26,3522.83,3522.83,15333808649
2022-04-04,3522.36,3535.15,3422.0,3521.24,3521.24,18209969743
2022-04-05,3521.24,3546.71,3410.55,3411.79,3411.79,16681503199
2022-04-06,3411.67,3411.67,3171.21,3171.69,3171.69,25632563639
2022-04-07,3172.2,3263.47,3155.58,3233.27,3233.27,16745496605
2022-04-08,3233.27,3301.61,3179.14,3192.07,3192.07,17557050669
2022-04-09,3191.98,3261.96,3187.47,3261.92,3261.92,9908112156
2022-04-10,3261.29,3303.0,3211.87,3211.87,3211.87,10427054790
2022-04-11,3209.58,3214.46,2962.76,2981.05,2981.05,21891804831
2022-04-12,2981.42,3077.45,2957.87,3030.38,3030.38,20235707410
2022-04-13,3029.88,3123.58,3006.48,3118.34,3118.34,16088473629
2022-04-14,3117.82,3139.93,2988.44,3019.91,3019.91,15821419931
2022-04-15,3020.13,3044.29,3001.12,3040.92,3040.92,11256651536
2022-04-16,3041.12,3074.89,3016.42,3062.31,3062.31,8766710365
2022-04-17,3061.88,3075.78,2989.04,2993.4,2993.4,10463091281
2022-04-18,2993.48,3062.52,2893.91,3057.61,3057.61,18629381299
2022-04-19,3057.57,3125.08,3035.54,3104.11,3104.11,14156035096
2022-04-20,3103.94,3157.89,3045.29,3077.75,3077.75,15547362265
2022-04-21,3077.83,3173.45,2962.41,2987.48,2987.48,20783591093
2022-04-22,2986.94,3024.85,2942.36,2964.84,2964.84,16782795477
2022-04-23,2964.8,2975.32,2926.74,2938.11,2938.11,9116955609
2022-04-24,2937.35,2961.88,2922.13,2922.73,2922.73,9696829579
2022-04-25,2922.99,3018.42,2804.51,3009.39,3009.39,22332690614
2022-04-26,3008.95,3026.42,2786.25,2808.3,2808.3,19052045399
2022-04-27,2808.65,2911.88,2802.27,2888.93,2888.93,17419284041
2022-04-28,2888.85,2973.14,2861.82,2936.94,2936.94,18443524633
2022-04-29,2936.78,2943.45,2782.44,2815.6,2815.6,18771041399
2022-04-30,2815.53,2836.83,2727.41,2730.19,2730.19,13520941867
2022-05-01,2729.99,2838.7,2728.08,2827.76,2827.76,15332730152
2022-05-02,2827.61,2874.15,2785.52,2857.41,2857.41,18609741545
2022-05-03,2857.15,2859.19,2762.12,2783.48,2783.48,13026093219
2022-05-04,2783.13,2956.69,2779.27,2940.64,2940.64,18186749944
2022-05-05,2940.23,2948.96,2704.92,2749.21,2749.21,22642925048
2022-05-06,2748.93,2754.84,2645.34,2694.98,2694.98,21027599270
2022-05-07,2694.99,2696.65,2599.52,2636.09,2636.09,13369276367
2022-05-08,2636.12,2638.83,2498.43,2517.46,2517.46,20802269935
2022-05-09,2518.51,2528.26,2238.06,2245.43,2245.43,36333567678
2022-05-10,2242.65,2450.76,2206.76,2343.51,2343.51,38202099639
2022-05-11,2342.75,2441.08,2018.86,2072.11,2072.11,45743399154
2022-05-12,2072.5,2170.46,1748.3,1961.7,1961.7,42463486402
2022-05-13,1960.12,2139.71,1941.98,2014.42,2014.42,24816096567
2022-05-14,2014.28,2063.43,1956.57,2056.27,2056.27,15457044616
2022-05-15,2056.18,2147.19,2008.16,2145.71,2145.71,14846088335
2022-05-16,2145.84,2145.84,1988.81,2022.73,2022.73,21459552191
2022-05-17,2022.88,2113.06,2015.97,2090.41,2090.41,18509929297
2022-05-18,2090.46,2102.33,1916.66,1916.66,1916.66,17740965589
2022-05-19,1916.15,2028.39,1907.02,2018.34,2018.34,18734247914
2022-05-20,2018.0,2054.8,1926.68,1961.32,1961.32,15892482289
2022-05-21,1961.02,1985.4,1944.27,1974.52,1974.52,8546822406
2022-05-22,1974.67,2047.19,1966.04,2043.17,2043.17,10941123403
2022-05-23,2042.34,2080.33,1964.39,1972.18,1972.18,16434529708
2022-05-24,1972.39,1991.54,1920.69,1978.98,1978.98,13057109007
2022-05-25,1978.68,2014.37,1943.94,1944.83,1944.83,13364545730
2022-05-26,1945.03,1962.17,1759.2,1803.91,1803.91,23458681818
2022-05-27,1802.54,1814.66,1721.26,1724.92,1724.92,25470760032
